timeref	est_sendtime	pos_x	pos_y	vel_x	vel_y	sigma	valid	senderGuid	receiver_unix_time
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0	0
6553.267129000	6553.241105149	-0.934	2.013	-0.093	-0.218	0.036763	1	4294967295	1508338751
6553.566900000	6553.541108519	-0.957	1.921	-0.091	-0.226	0.038332	1	4294967295	1508338751
6553.866756000	6553.841088578	-0.956	1.792	-0.085	-0.244	0.028608	1	4294967295	1508338751
6554.166511000	6554.141069404	-0.965	1.677	-0.081	-0.257	0.034021	1	4294967295	1508338752
6554.466309000	6554.441045859	-0.969	1.559	-0.076	-0.270	0.031742	1	4294967295	1508338752
6554.766110000	6554.741036623	-0.975	1.451	-0.072	-0.277	0.039328	1	4294967295	1508338752
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0	0
6555.066143000	6555.041020552	-0.982	1.354	-0.069	-0.282	0.024964	1	4294967295	1508338752
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0	0
6555.360527000	6555.340975806	-0.960	1.253	-0.059	-0.289	0.020453	1	4294967295	1508338753
6555.660492000	6555.640932810	-0.931	1.168	-0.048	-0.291	0.020293	1	4294967295	1508338753
6555.960421000	6555.940896294	-0.893	1.087	-0.036	-0.291	0.019272	1	4294967295	1508338753
6556.260283000	6556.240859438	-0.862	1.017	-0.026	-0.287	0.038440	1	4294967295	1508338754
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0	0
6556.560133000	6556.540829230	-0.817	0.960	-0.013	-0.281	0.026516	1	4294967295	1508338754
6556.860025000	6556.840805781	-0.783	0.912	-0.004	-0.271	0.026581	1	4294967295	1508338754
6557.159616000	6557.140780238	-0.736	0.877	0.008	-0.259	0.044432	1	4294967295	1508338755
6557.459290000	6557.440745729	-0.679	0.837	0.022	-0.250	0.087569	1	4294967295	1508338755
6557.759129000	6557.740714045	-0.611	0.816	0.037	-0.235	0.051824	1	4294967295	1508338755
6558.058906000	6558.040694883	-0.544	0.824	0.052	-0.214	0.056845	1	4294967295	1508338755
6558.358682000	6558.340663054	-0.474	0.816	0.065	-0.199	0.054879	1	4294967295	1508338756
6558.658354000	6558.640646156	-0.386	0.820	0.083	-0.181	0.046973	1	4294967295	1508338756
6558.958052000	6558.940616980	-0.307	0.843	0.098	-0.160	0.050595	1	4294967295	1508338756
6559.265736000	6559.240612897	-0.254	0.856	0.104	-0.143	0.039696	1	4294967295	1508338757
6559.557546000	6559.540593595	-0.148	0.910	0.124	-0.116	0.045148	1	4294967295	1508338757
6559.857359000	6559.840581917	-0.043	0.968	0.142	-0.091	0.036593	1	4294967295	1508338757
6560.157098000	6560.140578673	0.062	1.024	0.159	-0.067	0.032225	1	4294967295	1508338758
6560.456881000	6560.440571573	0.161	1.081	0.173	-0.046	0.046704	1	4294967295	1508338758
6560.756654000	6560.740557747	0.250	1.133	0.182	-0.027	0.037760	1	4294967295	1508338758
6561.056334000	6561.040533315	0.351	1.189	0.195	-0.010	0.035848	1	4294967295	1508338758
6561.356128000	6561.340516586	0.459	1.248	0.208	0.007	0.038369	1	4294967295	1508338759
6561.655854000	6561.640497789	0.566	1.297	0.219	0.019	0.047436	1	4294967295	1508338759
6561.955642000	6561.940468817	0.660	1.343	0.227	0.030	0.054169	1	4294967295	1508338759
6562.255460000	6562.240452739	0.779	1.398	0.240	0.042	0.032757	1	4294967295	1508338760
6562.555260000	6562.540437004	0.876	1.439	0.246	0.050	0.055197	1	4294967295	1508338760
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0	0
6562.855033000	6562.840427939	0.981	1.494	0.254	0.060	0.036130	1	4294967295	1508338760
6563.167594000	6563.140439194	1.069	1.538	0.257	0.068	0.028839	1	4294967295	1508338761
6563.454541000	6563.440426977	1.172	1.608	0.264	0.081	0.027244	1	4294967295	1508338761
6563.754414000	6563.740405580	1.267	1.669	0.267	0.090	0.029650	1	4294967295	1508338761
6564.054146000	6564.040380971	1.355	1.718	0.269	0.095	0.048028	1	4294967295	1508338761
6564.353891000	6564.340366647	1.456	1.784	0.274	0.105	0.036717	1	4294967295	1508338762
6564.653641000	6564.640358608	1.568	1.845	0.281	0.112	0.028290	1	4294967295	1508338762
6564.953437000	6564.940348801	1.676	1.896	0.287	0.116	0.041369	1	4294967295	1508338762
6565.253129000	6565.240326231	1.771	1.953	0.289	0.122	0.028364	1	4294967295	1508338763
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0	0
6565.552926000	6565.540305321	1.871	2.013	0.292	0.127	0.013405	1	4294967295	1508338763
6565.852622000	6565.840293183	1.981	2.060	0.297	0.129	0.052198	1	4294967295	1508338763
6566.152465000	6566.140270249	2.068	2.124	0.297	0.135	0.027681	1	4294967295	1508338764
6566.452376000	6566.440261557	2.170	2.169	0.300	0.136	0.029942	1	4294967295	1508338764
6566.752089000	6566.740251607	2.275	2.212	0.303	0.136	0.020158	1	4294967295	1508338764
6567.051952000	6567.040246611	2.380	2.265	0.307	0.139	0.016881	1	4294967295	1508338765
6567.351740000	6567.340239621	2.485	2.310	0.309	0.140	0.027111	1	4294967295	1508338765
6567.651484000	6567.640230689	2.594	2.348	0.313	0.138	0.024581	1	4294967295	1508338765
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0	0
6568.571081000	6568.540230697	2.878	2.466	0.313	0.137	0.011161	1	4294967295	1508338766
6568.871174000	6568.840230395	2.965	2.510	0.312	0.137	0.004523	1	4294967295	1508338766
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0	0
6569.471543000	6569.440209354	3.106	2.598	0.303	0.138	0.026234	1	4294967295	1508338767
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0	0
6569.750358000	6569.740190919	3.200	2.640	0.304	0.137	0.018135	1	4294967295	1508338767
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0	0
6570.050186000	6570.040163504	3.272	2.690	0.300	0.138	0.014529	1	4294967295	1508338767
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0	0
6570.949806000	6570.940222349	3.899	2.877	0.374	0.162	0.438266	1	4294967295	1508338768
6571.249717000	6571.240297260	4.279	2.931	0.429	0.169	0.296952	1	4294967295	1508338769
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0	0
6571.549607000	6571.540347518	4.623	2.949	0.474	0.165	0.216497	1	4294967295	1508338769
6571.849595000	6571.840336422	4.738	2.937	0.467	0.147	0.081602	1	4294967295	1508338769
6572.149499000	6572.140269528	4.651	2.998	0.418	0.144	0.088852	1	4294967295	1508338770
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0	0
6572.473467000	6572.440221830	4.596	3.045	0.379	0.139	0.094190	1	4294967295	1508338770
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0	0
6572.773156000	6572.740184549	4.552	3.065	0.343	0.128	0.080917	1	4294967295	1508338770
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0	0
6573.073362000	6573.040140198	4.363	3.096	0.278	0.118	0.033142	1	4294967295	1508338771
6573.372913000	6573.340113741	4.397	3.023	0.264	0.087	0.037712	1	4294967295	1508338771
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0	0
6573.672714000	6573.640095854	4.422	2.918	0.248	0.050	0.021150	1	4294967295	1508338771
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0	0
6573.972473000	6573.940082747	4.429	2.827	0.230	0.021	0.030260	1	4294967295	1508338771
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0	0
6574.272289000	6574.240072305	4.429	2.744	0.212	-0.005	0.028050	1	4294967295	1508338772
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0	0
6574.572055000	6574.540078270	4.370	2.663	0.182	-0.027	0.028137	1	4294967295	1508338772
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0	0
6574.849705000	6574.840079363	4.328	2.560	0.158	-0.054	0.040219	1	4294967295	1508338772
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0	0
6575.149794000	6575.140084889	4.349	2.482	0.151	-0.070	0.071592	1	4294967295	1508338773
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0	0
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0	0
6575.768305000	6575.740069555	4.389	2.406	0.138	-0.080	0.010044	1	4294967295	1508338773
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0	0
6576.068011000	6576.040047825	4.378	2.343	0.125	-0.092	0.011657	1	4294967295	1508338773
6576.367784000	6576.340025973	4.358	2.272	0.110	-0.105	0.006126	1	4294967295	1508338774
6576.970683000	6576.940042622	4.208	2.119	0.062	-0.129	0.055620	1	4294967295	1508338774
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0	0
6577.250723000	6577.240006763	4.450	1.966	0.109	-0.158	0.483293	1	4294967295	1508338775
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0	0
6577.550881000	6577.540006384	4.336	1.794	0.075	-0.190	0.083654	1	4294967295	1508338775
6577.850931000	6577.839986134	4.242	1.640	0.046	-0.217	0.093979	1	4294967295	1508338775
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0	0
6578.151013000	6578.139956008	4.123	1.496	0.013	-0.241	0.063785	1	4294967295	1508338776
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0	0
6578.451068000	6578.439913345	4.074	1.362	-0.003	-0.259	0.043341	1	4294967295	1508338776
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0	0
6578.751212000	6578.739891849	3.974	1.265	-0.028	-0.267	0.034160	1	4294967295	1508338776
6579.051318000	6579.039832617	3.943	1.118	-0.038	-0.288	0.014236	1	4294967295	1508338776
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0	0
6579.351538000	6579.339779211	3.914	0.988	-0.046	-0.302	0.034783	1	4294967295	1508338777
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0	0
6579.651648000	6579.639726193	3.886	0.864	-0.053	-0.314	0.028448	1	4294967295	1508338777
6579.951784000	6579.939685372	3.840	0.766	-0.063	-0.317	0.021279	1	4294967295	1508338777
6580.251650000	6580.239633089	3.782	0.669	-0.076	-0.321	0.015362	1	4294967295	1508338778
6580.551860000	6580.539586632	3.736	0.580	-0.084	-0.322	0.027001	1	4294967295	1508338778
6580.852119000	6580.839541425	3.696	0.483	-0.090	-0.324	0.022871	1	4294967295	1508338778
6581.152235000	6581.139491288	3.660	0.384	-0.095	-0.327	0.016007	1	4294967295	1508338779
6581.452367000	6581.439452229	3.623	0.316	-0.099	-0.320	0.016624	1	4294967295	1508338779
6581.752453000	6581.739424387	3.584	0.249	-0.102	-0.313	0.023956	1	4294967295	1508338779
6582.052636000	6582.039386604	3.485	0.199	-0.120	-0.304	0.016766	1	4294967295	1508338779
6582.365456000	6582.339380324	3.385	0.143	-0.135	-0.295	0.025822	1	4294967295	1508338780
6582.652870000	6582.639350145	3.342	0.113	-0.136	-0.280	0.016011	1	4294967295	1508338780
6582.952620000	6582.939306174	3.294	0.082	-0.139	-0.267	0.045402	1	4294967295	1508338780
6583.252804000	6583.239285108	3.272	0.037	-0.135	-0.257	0.055743	1	4294967295	1508338781
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0	0
6583.552782000	6583.539251564	3.209	0.033	-0.141	-0.239	0.049511	1	4294967295	1508338781
6583.852348000	6583.839214064	3.140	0.051	-0.147	-0.216	0.060542	1	4294967295	1508338781
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0	0
6584.152359000	6584.139182628	3.069	0.078	-0.154	-0.192	0.058716	1	4294967295	1508338782
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0	0
6584.452472000	6584.439161436	2.992	0.120	-0.161	-0.167	0.039856	1	4294967295	1508338782
6584.765667000	6584.739179355	2.902	0.145	-0.169	-0.148	0.050625	1	4294967295	1508338782
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0	0
6585.052127000	6585.039158226	2.841	0.223	-0.170	-0.117	0.042559	1	4294967295	1508338782
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0	0
6585.352252000	6585.339135959	2.777	0.289	-0.172	-0.091	0.030565	1	4294967295	1508338783
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0	0
6585.651914000	6585.639127002	2.743	0.348	-0.166	-0.069	0.048794	1	4294967295	1508338783
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0	0
6585.951812000	6585.939086143	2.683	0.445	-0.168	-0.040	0.063534	1	4294967295	1508338783
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0	0
6586.252209000	6586.239056104	2.612	0.533	-0.173	-0.016	0.054978	1	4294967295	1508338784
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0	0
6586.552106000	6586.539027702	2.540	0.627	-0.177	0.008	0.079586	1	4294967295	1508338784
6586.852011000	6586.839010106	2.469	0.721	-0.180	0.030	0.057195	1	4294967295	1508338784
6587.151919000	6587.138983059	2.364	0.852	-0.191	0.058	0.051814	1	4294967295	1508338785
6587.451646000	6587.438955305	2.266	0.984	-0.200	0.085	0.055761	1	4294967295	1508338785
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0	0
6587.751947000	6587.738947770	2.150	1.120	-0.212	0.111	0.037636	1	4294967295	1508338785
6588.051980000	6588.038932709	2.051	1.235	-0.219	0.130	0.023679	1	4294967295	1508338785
6588.351697000	6588.338915502	1.961	1.363	-0.224	0.151	0.025784	1	4294967295	1508338786
6588.667476000	6588.638931022	1.888	1.466	-0.224	0.165	0.030423	1	4294967295	1508338786
6588.967136000	6588.938933233	1.799	1.572	-0.228	0.179	0.020598	1	4294967295	1508338786
6589.267369000	6589.238934094	1.705	1.683	-0.234	0.192	0.028797	1	4294967295	1508338787
6589.567580000	6589.538933904	1.601	1.788	-0.241	0.203	0.025200	1	4294967295	1508338787
6589.867548000	6589.838938628	1.507	1.902	-0.246	0.216	0.020465	1	4294967295	1508338787
6590.151886000	6590.138899947	1.453	2.001	-0.242	0.224	0.044471	1	4294967295	1508338788
6590.452100000	6590.438867045	1.390	2.094	-0.240	0.231	0.032762	1	4294967295	1508338788
6590.752165000	6590.738834838	1.328	2.180	-0.239	0.234	0.023936	1	4294967295	1508338788
6591.052263000	6591.038804169	1.258	2.262	-0.240	0.237	0.027170	1	4294967295	1508338788
6591.352405000	6591.338776413	1.188	2.345	-0.240	0.239	0.023427	1	4294967295	1508338789
6591.652477000	6591.638746049	1.111	2.419	-0.243	0.239	0.025985	1	4294967295	1508338789
6591.952677000	6591.938814743	0.840	2.638	-0.287	0.272	0.381269	1	4294967295	1508338789
6592.252727000	6592.238866990	0.632	2.838	-0.313	0.299	0.303464	1	4294967295	1508338790
6592.553079000	6592.538895663	0.441	2.987	-0.335	0.312	0.249494	1	4294967295	1508338790
6592.853202000	6592.838916416	0.277	3.111	-0.350	0.318	0.204692	1	4294967295	1508338790
6593.153402000	6593.138926820	0.121	3.221	-0.363	0.321	0.179785	1	4294967295	1508338791
6593.453479000	6593.438931493	-0.012	3.345	-0.368	0.328	0.125560	1	4294967295	1508338791
6593.753747000	6593.738931614	-0.143	3.436	-0.374	0.325	0.113386	1	4294967295	1508338791
6594.068490000	6594.038941021	-0.244	3.456	-0.372	0.306	0.042336	1	4294967295	1508338791
6594.348935000	6594.338990803	-0.408	3.574	-0.384	0.313	0.171689	1	4294967295	1508338792
6594.661603000	6594.639034771	-0.582	3.655	-0.399	0.311	0.126415	1	4294967295	1508338792
6594.948645000	6594.939078961	-0.742	3.734	-0.408	0.308	0.107581	1	4294967295	1508338792
6595.254178000	6595.239049082	-0.805	3.844	-0.393	0.312	0.111808	1	4294967295	1508338793
6595.554525000	6595.539006681	-0.901	3.926	-0.389	0.308	0.104351	1	4294967295	1508338793
6595.854660000	6595.838965719	-0.913	3.945	-0.363	0.289	0.149955	1	4294967295	1508338793
6596.154778000	6596.138938074	-0.978	4.074	-0.352	0.299	0.108912	1	4294967295	1508338794
6596.455019000	6596.438914999	-1.038	4.122	-0.341	0.288	0.055586	1	4294967295	1508338794
6596.755333000	6596.738874677	-1.081	4.036	-0.328	0.245	0.076894	1	4294967295	1508338794
6597.055498000	6597.038835113	-1.117	3.962	-0.314	0.208	0.071045	1	4294967295	1508338794
6597.355773000	6597.338796659	-1.146	3.890	-0.299	0.175	0.082066	1	4294967295	1508338795
6597.655817000	6597.638752242	-1.174	3.830	-0.285	0.146	0.075094	1	4294967295	1508338795
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0	0
6597.968326000	6597.938752313	-1.265	3.789	-0.287	0.125	0.075791	1	4294967295	1508338795
6598.268345000	6598.238756524	-1.362	3.657	-0.291	0.083	0.045048	1	4294967295	1508338796
6598.556897000	6598.538699228	-1.313	3.470	-0.260	0.030	0.077966	1	4294967295	1508338796
6598.856592000	6598.838644763	-1.268	3.325	-0.233	-0.010	0.070859	1	4294967295	1508338796
6599.156551000	6599.138592300	-1.225	3.218	-0.206	-0.037	0.052585	1	4294967295	1508338797
6599.456835000	6599.438546248	-1.204	3.104	-0.188	-0.065	0.070133	1	4294967295	1508338797
6599.756802000	6599.738495097	-1.204	2.953	-0.176	-0.100	0.064524	1	4294967295	1508338797
6600.056886000	6600.038457240	-1.183	2.809	-0.159	-0.130	0.070636	1	4294967295	1508338797
6600.356599000	6600.338411159	-1.178	2.707	-0.147	-0.148	0.039260	1	4294967295	1508338798
6600.656806000	6600.638371108	-1.160	2.558	-0.132	-0.176	0.073953	1	4294967295	1508338798
6600.956955000	6600.938319323	-1.162	2.374	-0.124	-0.212	0.031946	1	4294967295	1508338798
6601.256922000	6601.238268842	-1.152	2.204	-0.112	-0.241	0.032561	1	4294967295	1508338799
6601.556993000	6601.538219961	-1.141	2.070	-0.101	-0.259	0.029543	1	4294967295	1508338799
6601.856969000	6601.838164821	-1.131	1.924	-0.091	-0.280	0.031853	1	4294967295	1508338799
6602.157174000	6602.138112838	-1.120	1.773	-0.082	-0.300	0.028481	1	4294967295	1508338800
6602.457280000	6602.438063314	-1.106	1.620	-0.072	-0.319	0.027849	1	4294967295	1508338800
6602.757371000	6602.738011991	-1.095	1.477	-0.064	-0.335	0.024868	1	4294967295	1508338800
6603.062058000	6603.037997505	-1.117	1.333	-0.064	-0.348	0.025138	1	4294967295	1508338800
6603.357182000	6603.337960685	-1.096	1.218	-0.054	-0.353	0.048480	1	4294967295	1508338801
6603.657157000	6603.637907081	-1.040	1.101	-0.034	-0.358	0.040639	1	4294967295	1508338801
6603.957095000	6603.937854588	-0.972	0.991	-0.014	-0.361	0.070274	1	4294967295	1508338801
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0	0
6604.256822000	6604.237807001	-0.895	0.899	0.008	-0.358	0.060187	1	4294967295	1508338802
6604.556778000	6604.537769219	-0.813	0.829	0.030	-0.349	0.053032	1	4294967295	1508338802
6604.856290000	6604.837729012	-0.719	0.771	0.053	-0.337	0.056578	1	4294967295	1508338802
6605.161866000	6605.137738822	-0.651	0.702	0.067	-0.327	0.036915	1	4294967295	1508338803
6605.455411000	6605.437710393	-0.589	0.674	0.079	-0.308	0.110233	1	4294967295	1508338803
6605.755144000	6605.737674704	-0.498	0.683	0.097	-0.280	0.079404	1	4294967295	1508338803
6606.054842000	6606.037656286	-0.363	0.710	0.126	-0.249	0.075168	1	4294967295	1508338803
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0	0
6606.354519000	6606.337630189	-0.246	0.732	0.147	-0.223	0.070241	1	4294967295	1508338804
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0	0
6606.654203000	6606.637601373	-0.140	0.769	0.164	-0.195	0.054189	1	4294967295	1508338804
6606.953849000	6606.937577128	-0.047	0.814	0.175	-0.167	0.089551	1	4294967295	1508338804
6607.253511000	6607.237577647	0.080	0.869	0.195	-0.138	0.057832	1	4294967295	1508338805
6607.553240000	6607.537566192	0.203	0.941	0.211	-0.107	0.072610	1	4294967295	1508338805
6607.852910000	6607.837567155	0.347	1.005	0.232	-0.080	0.061063	1	4294967295	1508338805
6608.751991000	6608.737552351	0.635	1.075	0.251	-0.044	0.062070	1	4294967295	1508338806
6609.051756000	6609.037517065	0.779	1.194	0.268	-0.010	0.059217	1	4294967295	1508338806
6609.351529000	6609.337491167	0.931	1.299	0.286	0.019	0.052086	1	4294967295	1508338807
6609.651228000	6609.637476468	1.084	1.403	0.303	0.047	0.053328	1	4294967295	1508338807
6609.951152000	6609.937467978	1.226	1.494	0.316	0.068	0.041675	1	4294967295	1508338807
6610.250823000	6610.237445287	1.350	1.599	0.324	0.092	0.043702	1	4294967295	1508338808
6610.550460000	6610.537420227	1.471	1.701	0.330	0.112	0.025261	1	4294967295	1508338808
6610.850271000	6610.837395042	1.588	1.792	0.335	0.128	0.031031	1	4294967295	1508338808
6611.150050000	6611.137380511	1.719	1.868	0.343	0.138	0.062161	1	4294967295	1508338809
6611.449740000	6611.437364985	1.852	1.942	0.351	0.147	0.061938	1	4294967295	1508338809
6611.749508000	6611.737329228	1.959	2.011	0.352	0.153	0.036810	1	4294967295	1508338809
6612.049285000	6612.037296813	2.090	2.068	0.358	0.156	0.035149	1	4294967295	1508338809
6612.366466000	6612.337296929	2.205	2.115	0.360	0.156	0.034455	1	4294967295	1508338810
6612.666791000	6612.637297538	2.322	2.163	0.362	0.156	0.033057	1	4294967295	1508338810
